nama_kabupaten_kota,periode_update,kategori,jumlah,sumber
KABUPATEN SUMENEP,2020-10,BERAS MEDIUM,0,kaggle
KABUPATEN SUMENEP,2020-10,BERAS PREMIUM,0,kaggle
KABUPATEN SUMENEP,2020-10,GABAH KERING GILING,0,kaggle
KABUPATEN SUMENEP,2020-10,GABAH KERING PANEN,0,kaggle
KABUPATEN SUMENEP,2020-10,JAGUNG PIPIL KERING,3839,kaggle
KABUPATEN SUMENEP,2020-10,KEDELAI,0,kaggle
KOTA KEDIRI,2020-10,BERAS MEDIUM,0,kaggle
KOTA KEDIRI,2020-10,BERAS PREMIUM,0,kaggle
KOTA KEDIRI,2020-10,GABAH KERING GILING,0,kaggle
KOTA KEDIRI,2020-10,GABAH KERING PANEN,0,kaggle
KOTA KEDIRI,2020-10,JAGUNG PIPIL KERING,0,kaggle
KOTA KEDIRI,2020-10,KEDELAI,0,kaggle
KOTA BLITAR,2020-10,BERAS MEDIUM,0,kaggle
KOTA BLITAR,2020-10,BERAS PREMIUM,0,kaggle
KOTA BLITAR,2020-10,GABAH KERING GILING,0,kaggle
KOTA BLITAR,2020-10,GABAH KERING PANEN,0,kaggle
KOTA BLITAR,2020-10,JAGUNG PIPIL KERING,0,kaggle
KOTA BLITAR,2020-10,KEDELAI,0,kaggle
KOTA MALANG,2020-10,BERAS MEDIUM,10800,kaggle
KOTA MALANG,2020-10,BERAS PREMIUM,10800,kaggle
KOTA MALANG,2020-10,GABAH KERING GILING,5650,kaggle
KOTA MALANG,2020-10,GABAH KERING PANEN,4900,kaggle
KOTA MALANG,2020-10,JAGUNG PIPIL KERING,6000,kaggle
KOTA MALANG,2020-10,KEDELAI,0,kaggle
KOTA PROBOLINGGO,2020-10,BERAS MEDIUM,0,kaggle
KOTA PROBOLINGGO,2020-10,BERAS PREMIUM,0,kaggle
KOTA PROBOLINGGO,2020-10,GABAH KERING GILING,0,kaggle
KOTA PROBOLINGGO,2020-10,GABAH KERING PANEN,0,kaggle
KOTA PROBOLINGGO,2020-10,JAGUNG PIPIL KERING,3596,kaggle
KOTA PROBOLINGGO,2020-10,KEDELAI,0,kaggle
KOTA PASURUAN,2020-10,BERAS MEDIUM,0,kaggle
KOTA PASURUAN,2020-10,BERAS PREMIUM,0,kaggle
KOTA PASURUAN,2020-10,GABAH KERING GILING,0,kaggle
KOTA PASURUAN,2020-10,GABAH KERING PANEN,0,kaggle
KOTA PASURUAN,2020-10,JAGUNG PIPIL KERING,0,kaggle
KOTA PASURUAN,2020-10,KEDELAI,0,kaggle
KOTA MOJOKERTO,2020-10,BERAS MEDIUM,0,kaggle
KOTA MOJOKERTO,2020-10,BERAS PREMIUM,0,kaggle
KOTA MOJOKERTO,2020-10,GABAH KERING GILING,0,kaggle
KOTA MOJOKERTO,2020-10,GABAH KERING PANEN,0,kaggle
KOTA MOJOKERTO,2020-10,JAGUNG PIPIL KERING,0,kaggle
KOTA MOJOKERTO,2020-10,KEDELAI,0,kaggle
KOTA MADIUN,2020-10,BERAS MEDIUM,0,kaggle
KOTA MADIUN,2020-10,BERAS PREMIUM,0,kaggle
KOTA MADIUN,2020-10,GABAH KERING GILING,0,kaggle
KOTA MADIUN,2020-10,GABAH KERING PANEN,0,kaggle
KOTA MADIUN,2020-10,JAGUNG PIPIL KERING,0,kaggle
KOTA MADIUN,2020-10,KEDELAI,0,kaggle
KOTA SURABAYA,2020-10,BERAS MEDIUM,0,kaggle
KOTA SURABAYA,2020-10,BERAS PREMIUM,0,kaggle
KOTA SURABAYA,2020-10,GABAH KERING GILING,0,kaggle
KOTA SURABAYA,2020-10,GABAH KERING PANEN,0,kaggle
KOTA SURABAYA,2020-10,JAGUNG PIPIL KERING,0,kaggle
KOTA SURABAYA,2020-10,KEDELAI,0,kaggle
KOTA BATU,2020-10,BERAS MEDIUM,0,kaggle
KOTA BATU,2020-10,BERAS PREMIUM,0,kaggle
KOTA BATU,2020-10,GABAH KERING GILING,0,kaggle
KOTA BATU,2020-10,GABAH KERING PANEN,0,kaggle
KOTA BATU,2020-10,JAGUNG PIPIL KERING,0,kaggle
KOTA BATU,2020-10,KEDELAI,0,kaggle
KABUPATEN PACITAN,2020-11,BERAS MEDIUM,8500,kaggle
KABUPATEN PACITAN,2020-11,BERAS PREMIUM,11000,kaggle
KABUPATEN PACITAN,2020-11,GABAH KERING GILING,5500,kaggle
KABUPATEN PACITAN,2020-11,GABAH KERING PANEN,4450,kaggle
KABUPATEN PACITAN,2020-11,JAGUNG PIPIL KERING,4000,kaggle
KABUPATEN PACITAN,2020-11,KEDELAI,0,kaggle
KABUPATEN PONOROGO,2020-11,BERAS MEDIUM,8500,kaggle
KABUPATEN PONOROGO,2020-11,BERAS PREMIUM,10500,kaggle
KABUPATEN PONOROGO,2020-11,GABAH KERING GILING,5331,kaggle
KABUPATEN PONOROGO,2020-11,GABAH KERING PANEN,4600,kaggle
KABUPATEN PONOROGO,2020-11,JAGUNG PIPIL KERING,3884,kaggle
KABUPATEN PONOROGO,2020-11,KEDELAI,0,kaggle
KABUPATEN TRENGGALEK,2020-11,BERAS MEDIUM,8200,kaggle
KABUPATEN TRENGGALEK,2020-11,BERAS PREMIUM,8700,kaggle
KABUPATEN TRENGGALEK,2020-11,GABAH KERING GILING,5325,kaggle
KABUPATEN TRENGGALEK,2020-11,GABAH KERING PANEN,4513,kaggle
KABUPATEN TRENGGALEK,2020-11,JAGUNG PIPIL KERING,3595,kaggle
KABUPATEN TRENGGALEK,2020-11,KEDELAI,6658,kaggle
KABUPATEN TULUNGAGUNG,2020-11,BERAS MEDIUM,8615,kaggle
KABUPATEN TULUNGAGUNG,2020-11,BERAS PREMIUM,9589,kaggle
KABUPATEN TULUNGAGUNG,2020-11,GABAH KERING GILING,5407,kaggle
KABUPATEN TULUNGAGUNG,2020-11,GABAH KERING PANEN,4489,kaggle
KABUPATEN TULUNGAGUNG,2020-11,JAGUNG PIPIL KERING,3915,kaggle
KABUPATEN TULUNGAGUNG,2020-11,KEDELAI,0,kaggle
KOTA BLITAR,2020-11,BERAS MEDIUM,8540,kaggle
KOTA BLITAR,2020-11,BERAS PREMIUM,9388,kaggle
KOTA BLITAR,2020-11,GABAH KERING GILING,5633,kaggle
KOTA BLITAR,2020-11,GABAH KERING PANEN,4594,kaggle
KOTA BLITAR,2020-11,JAGUNG PIPIL KERING,3879,kaggle
KOTA BLITAR,2020-11,KEDELAI,0,kaggle
KOTA KEDIRI,2020-11,BERAS MEDIUM,9121,kaggle
KOTA KEDIRI,2020-11,BERAS PREMIUM,10750,kaggle
KOTA KEDIRI,2020-11,GABAH KERING GILING,5750,kaggle
KOTA KEDIRI,2020-11,GABAH KERING PANEN,4998,kaggle
KOTA KEDIRI,2020-11,JAGUNG PIPIL KERING,3926,kaggle
KOTA KEDIRI,2020-11,KEDELAI,6800,kaggle
KOTA MALANG,2020-11,BERAS MEDIUM,9563,kaggle
KOTA MALANG,2020-11,BERAS PREMIUM,10525,kaggle
KOTA MALANG,2020-11,GABAH KERING GILING,5800,kaggle
KOTA MALANG,2020-11,GABAH KERING PANEN,4975,kaggle
KOTA MALANG,2020-11,JAGUNG PIPIL KERING,3800,kaggle
KOTA MALANG,2020-11,KEDELAI,6150,kaggle
KABUPATEN LUMAJANG,2020-11,BERAS MEDIUM,9316,kaggle
KABUPATEN LUMAJANG,2020-11,BERAS PREMIUM,10979,kaggle
KABUPATEN LUMAJANG,2020-11,GABAH KERING GILING,5680,kaggle
KABUPATEN LUMAJANG,2020-11,GABAH KERING PANEN,4680,kaggle
KABUPATEN LUMAJANG,2020-11,JAGUNG PIPIL KERING,3809,kaggle
KABUPATEN LUMAJANG,2020-11,KEDELAI,0,kaggle
KABUPATEN JEMBER,2020-11,BERAS MEDIUM,9205,kaggle
KABUPATEN JEMBER,2020-11,BERAS PREMIUM,10510,kaggle
KABUPATEN JEMBER,2020-11,GABAH KERING GILING,5590,kaggle
KABUPATEN JEMBER,2020-11,GABAH KERING PANEN,4668,kaggle
KABUPATEN JEMBER,2020-11,JAGUNG PIPIL KERING,3793,kaggle
KABUPATEN JEMBER,2020-11,KEDELAI,0,kaggle
KABUPATEN BANYUWANGI,2020-11,BERAS MEDIUM,9184,kaggle
KABUPATEN BANYUWANGI,2020-11,BERAS PREMIUM,9550,kaggle
KABUPATEN BANYUWANGI,2020-11,GABAH KERING GILING,5509,kaggle
KABUPATEN BANYUWANGI,2020-11,GABAH KERING PANEN,4594,kaggle
KABUPATEN BANYUWANGI,2020-11,JAGUNG PIPIL KERING,3649,kaggle
KABUPATEN BANYUWANGI,2020-11,KEDELAI,6460,kaggle
KABUPATEN BONDOWOSO,2020-11,BERAS MEDIUM,9442,kaggle
KABUPATEN BONDOWOSO,2020-11,BERAS PREMIUM,11450,kaggle
KABUPATEN BONDOWOSO,2020-11,GABAH KERING GILING,5558,kaggle
KABUPATEN BONDOWOSO,2020-11,GABAH KERING PANEN,4558,kaggle
KABUPATEN BONDOWOSO,2020-11,JAGUNG PIPIL KERING,3692,kaggle
KABUPATEN BONDOWOSO,2020-11,KEDELAI,0,kaggle
KABUPATEN SITUBONDO,2020-11,BERAS MEDIUM,9230,kaggle
KABUPATEN SITUBONDO,2020-11,BERAS PREMIUM,10230,kaggle
KABUPATEN SITUBONDO,2020-11,GABAH KERING GILING,5735,kaggle
KABUPATEN SITUBONDO,2020-11,GABAH KERING PANEN,4727,kaggle
KABUPATEN SITUBONDO,2020-11,JAGUNG PIPIL KERING,3826,kaggle
KABUPATEN SITUBONDO,2020-11,KEDELAI,0,kaggle
KOTA PROBOLINGGO,2020-11,BERAS MEDIUM,9343,kaggle
KOTA PROBOLINGGO,2020-11,BERAS PREMIUM,10454,kaggle
KOTA PROBOLINGGO,2020-11,GABAH KERING GILING,5580,kaggle
KOTA PROBOLINGGO,2020-11,GABAH KERING PANEN,4668,kaggle
KOTA PROBOLINGGO,2020-11,JAGUNG PIPIL KERING,3736,kaggle
KOTA PROBOLINGGO,2020-11,KEDELAI,0,kaggle
KOTA PASURUAN,2020-11,BERAS MEDIUM,9408,kaggle
KOTA PASURUAN,2020-11,BERAS PREMIUM,9800,kaggle
KOTA PASURUAN,2020-11,GABAH KERING GILING,5184,kaggle
KOTA PASURUAN,2020-11,GABAH KERING PANEN,4700,kaggle
KOTA PASURUAN,2020-11,JAGUNG PIPIL KERING,3698,kaggle
KOTA PASURUAN,2020-11,KEDELAI,0,kaggle
KABUPATEN SIDOARJO,2020-11,BERAS MEDIUM,9000,kaggle
KABUPATEN SIDOARJO,2020-11,BERAS PREMIUM,10900,kaggle
KABUPATEN SIDOARJO,2020-11,GABAH KERING GILING,5050,kaggle
KABUPATEN SIDOARJO,2020-11,GABAH KERING PANEN,4600,kaggle
KABUPATEN SIDOARJO,2020-11,JAGUNG PIPIL KERING,3000,kaggle
KABUPATEN SIDOARJO,2020-11,KEDELAI,0,kaggle
KOTA MOJOKERTO,2020-11,BERAS MEDIUM,9028,kaggle
KOTA MOJOKERTO,2020-11,BERAS PREMIUM,10022,kaggle
KOTA MOJOKERTO,2020-11,GABAH KERING GILING,5595,kaggle
KOTA MOJOKERTO,2020-11,GABAH KERING PANEN,4692,kaggle
KOTA MOJOKERTO,2020-11,JAGUNG PIPIL KERING,3831,kaggle
KOTA MOJOKERTO,2020-11,KEDELAI,0,kaggle
KABUPATEN JOMBANG,2020-11,BERAS MEDIUM,8773,kaggle
KABUPATEN JOMBANG,2020-11,BERAS PREMIUM,10531,kaggle
KABUPATEN JOMBANG,2020-11,GABAH KERING GILING,5600,kaggle
KABUPATEN JOMBANG,2020-11,GABAH KERING PANEN,4606,kaggle
KABUPATEN JOMBANG,2020-11,JAGUNG PIPIL KERING,3844,kaggle
KABUPATEN JOMBANG,2020-11,KEDELAI,6313,kaggle
KABUPATEN NGANJUK,2020-11,BERAS MEDIUM,8500,kaggle
KABUPATEN NGANJUK,2020-11,BERAS PREMIUM,10500,kaggle
KABUPATEN NGANJUK,2020-11,GABAH KERING GILING,5433,kaggle
KABUPATEN NGANJUK,2020-11,GABAH KERING PANEN,4340,kaggle
KABUPATEN NGANJUK,2020-11,JAGUNG PIPIL KERING,3600,kaggle
KABUPATEN NGANJUK,2020-11,KEDELAI,0,kaggle
KOTA MADIUN,2020-11,BERAS MEDIUM,8800,kaggle
KOTA MADIUN,2020-11,BERAS PREMIUM,9500,kaggle
KOTA MADIUN,2020-11,GABAH KERING GILING,5210,kaggle
KOTA MADIUN,2020-11,GABAH KERING PANEN,4649,kaggle
KOTA MADIUN,2020-11,JAGUNG PIPIL KERING,3600,kaggle
KOTA MADIUN,2020-11,KEDELAI,0,kaggle
KABUPATEN MAGETAN,2020-11,BERAS MEDIUM,8775,kaggle
KABUPATEN MAGETAN,2020-11,BERAS PREMIUM,0,kaggle
KABUPATEN MAGETAN,2020-11,GABAH KERING GILING,5475,kaggle
KABUPATEN MAGETAN,2020-11,GABAH KERING PANEN,4300,kaggle
KABUPATEN MAGETAN,2020-11,JAGUNG PIPIL KERING,3500,kaggle
KABUPATEN MAGETAN,2020-11,KEDELAI,6000,kaggle
KABUPATEN NGAWI,2020-11,BERAS MEDIUM,8800,kaggle
KABUPATEN NGAWI,2020-11,BERAS PREMIUM,9500,kaggle
KABUPATEN NGAWI,2020-11,GABAH KERING GILING,5200,kaggle
KABUPATEN NGAWI,2020-11,GABAH KERING PANEN,4700,kaggle
KABUPATEN NGAWI,2020-11,JAGUNG PIPIL KERING,3550,kaggle
KABUPATEN NGAWI,2020-11,KEDELAI,0,kaggle
KABUPATEN BOJONEGORO,2020-11,BERAS MEDIUM,9000,kaggle
KABUPATEN BOJONEGORO,2020-11,BERAS PREMIUM,10000,kaggle
KABUPATEN BOJONEGORO,2020-11,GABAH KERING GILING,5717,kaggle
KABUPATEN BOJONEGORO,2020-11,GABAH KERING PANEN,4929,kaggle
KABUPATEN BOJONEGORO,2020-11,JAGUNG PIPIL KERING,3700,kaggle
KABUPATEN BOJONEGORO,2020-11,KEDELAI,6753,kaggle
KABUPATEN TUBAN,2020-11,BERAS MEDIUM,8850,kaggle
KABUPATEN TUBAN,2020-11,BERAS PREMIUM,10500,kaggle
KABUPATEN TUBAN,2020-11,GABAH KERING GILING,5671,kaggle
KABUPATEN TUBAN,2020-11,GABAH KERING PANEN,4709,kaggle
KABUPATEN TUBAN,2020-11,JAGUNG PIPIL KERING,3920,kaggle
KABUPATEN TUBAN,2020-11,KEDELAI,0,kaggle
KABUPATEN LAMONGAN,2020-11,BERAS MEDIUM,8625,kaggle
KABUPATEN LAMONGAN,2020-11,BERAS PREMIUM,9731,kaggle
KABUPATEN LAMONGAN,2020-11,GABAH KERING GILING,5666,kaggle
KABUPATEN LAMONGAN,2020-11,GABAH KERING PANEN,4581,kaggle
KABUPATEN LAMONGAN,2020-11,JAGUNG PIPIL KERING,3668,kaggle
KABUPATEN LAMONGAN,2020-11,KEDELAI,0,kaggle
KABUPATEN GRESIK,2020-11,BERAS MEDIUM,9400,kaggle
KABUPATEN GRESIK,2020-11,BERAS PREMIUM,10200,kaggle
KABUPATEN GRESIK,2020-11,GABAH KERING GILING,5750,kaggle
KABUPATEN GRESIK,2020-11,GABAH KERING PANEN,4988,kaggle
KABUPATEN GRESIK,2020-11,JAGUNG PIPIL KERING,0,kaggle
KABUPATEN GRESIK,2020-11,KEDELAI,0,kaggle
KABUPATEN BANGKALAN,2020-11,BERAS MEDIUM,8963,kaggle
KABUPATEN BANGKALAN,2020-11,BERAS PREMIUM,10750,kaggle
KABUPATEN BANGKALAN,2020-11,GABAH KERING GILING,5500,kaggle
KABUPATEN BANGKALAN,2020-11,GABAH KERING PANEN,4500,kaggle
KABUPATEN BANGKALAN,2020-11,JAGUNG PIPIL KERING,4213,kaggle
KABUPATEN BANGKALAN,2020-11,KEDELAI,0,kaggle
KABUPATEN SAMPANG,2020-11,BERAS MEDIUM,8850,kaggle
KABUPATEN SAMPANG,2020-11,BERAS PREMIUM,0,kaggle
KABUPATEN SAMPANG,2020-11,GABAH KERING GILING,0,kaggle
KABUPATEN SAMPANG,2020-11,GABAH KERING PANEN,0,kaggle
KABUPATEN SAMPANG,2020-11,JAGUNG PIPIL KERING,4695,kaggle
KABUPATEN SAMPANG,2020-11,KEDELAI,0,kaggle
KABUPATEN PAMEKASAN,2020-11,BERAS MEDIUM,9000,kaggle
KABUPATEN PAMEKASAN,2020-11,BERAS PREMIUM,10500,kaggle
KABUPATEN PAMEKASAN,2020-11,GABAH KERING GILING,5500,kaggle
KABUPATEN PAMEKASAN,2020-11,GABAH KERING PANEN,0,kaggle
KABUPATEN PAMEKASAN,2020-11,JAGUNG PIPIL KERING,5175,kaggle
KABUPATEN PAMEKASAN,2020-11,KEDELAI,6000,kaggle
KABUPATEN SUMENEP,2020-11,BERAS MEDIUM,8650,kaggle
KABUPATEN SUMENEP,2020-11,BERAS PREMIUM,0,kaggle
KABUPATEN SUMENEP,2020-11,GABAH KERING GILING,0,kaggle
KABUPATEN SUMENEP,2020-11,GABAH KERING PANEN,0,kaggle
KABUPATEN SUMENEP,2020-11,JAGUNG PIPIL KERING,3730,kaggle
KABUPATEN SUMENEP,2020-11,KEDELAI,0,kaggle
KOTA KEDIRI,2020-11,BERAS MEDIUM,0,kaggle
KOTA KEDIRI,2020-11,BERAS PREMIUM,0,kaggle
KOTA KEDIRI,2020-11,GABAH KERING GILING,0,kaggle
KOTA KEDIRI,2020-11,GABAH KERING PANEN,0,kaggle
KOTA KEDIRI,2020-11,JAGUNG PIPIL KERING,0,kaggle
KOTA KEDIRI,2020-11,KEDELAI,0,kaggle
KOTA BLITAR,2020-11,BERAS MEDIUM,0,kaggle
KOTA BLITAR,2020-11,BERAS PREMIUM,0,kaggle
KOTA BLITAR,2020-11,GABAH KERING GILING,0,kaggle
KOTA BLITAR,2020-11,GABAH KERING PANEN,0,kaggle
KOTA BLITAR,2020-11,JAGUNG PIPIL KERING,0,kaggle
KOTA BLITAR,2020-11,KEDELAI,0,kaggle
KOTA MALANG,2020-11,BERAS MEDIUM,9793,kaggle
KOTA MALANG,2020-11,BERAS PREMIUM,11100,kaggle
KOTA MALANG,2020-11,GABAH KERING GILING,5740,kaggle
KOTA MALANG,2020-11,GABAH KERING PANEN,4900,kaggle
KOTA MALANG,2020-11,JAGUNG PIPIL KERING,6000,kaggle
KOTA MALANG,2020-11,KEDELAI,0,kaggle
KOTA PROBOLINGGO,2020-11,BERAS MEDIUM,0,kaggle
KOTA PROBOLINGGO,2020-11,BERAS PREMIUM,0,kaggle
KOTA PROBOLINGGO,2020-11,GABAH KERING GILING,0,kaggle
KOTA PROBOLINGGO,2020-11,GABAH KERING PANEN,0,kaggle
KOTA PROBOLINGGO,2020-11,JAGUNG PIPIL KERING,3788,kaggle
KOTA PROBOLINGGO,2020-11,KEDELAI,0,kaggle
KOTA PASURUAN,2020-11,BERAS MEDIUM,0,kaggle
KOTA PASURUAN,2020-11,BERAS PREMIUM,0,kaggle
KOTA PASURUAN,2020-11,GABAH KERING GILING,0,kaggle
KOTA PASURUAN,2020-11,GABAH KERING PANEN,0,kaggle
KOTA PASURUAN,2020-11,JAGUNG PIPIL KERING,0,kaggle
KOTA PASURUAN,2020-11,KEDELAI,0,kaggle
KOTA MOJOKERTO,2020-11,BERAS MEDIUM,0,kaggle
KOTA MOJOKERTO,2020-11,BERAS PREMIUM,0,kaggle
KOTA MOJOKERTO,2020-11,GABAH KERING GILING,0,kaggle
KOTA MOJOKERTO,2020-11,GABAH KERING PANEN,0,kaggle
KOTA MOJOKERTO,2020-11,JAGUNG PIPIL KERING,0,kaggle
KOTA MOJOKERTO,2020-11,KEDELAI,0,kaggle
KOTA MADIUN,2020-11,BERAS MEDIUM,0,kaggle
KOTA MADIUN,2020-11,BERAS PREMIUM,0,kaggle
KOTA MADIUN,2020-11,GABAH KERING GILING,0,kaggle
KOTA MADIUN,2020-11,GABAH KERING PANEN,0,kaggle
KOTA MADIUN,2020-11,JAGUNG PIPIL KERING,0,kaggle
KOTA MADIUN,2020-11,KEDELAI,0,kaggle
KOTA SURABAYA,2020-11,BERAS MEDIUM,0,kaggle
KOTA SURABAYA,2020-11,BERAS PREMIUM,0,kaggle
KOTA SURABAYA,2020-11,GABAH KERING GILING,0,kaggle
KOTA SURABAYA,2020-11,GABAH KERING PANEN,0,kaggle
KOTA SURABAYA,2020-11,JAGUNG PIPIL KERING,0,kaggle
KOTA SURABAYA,2020-11,KEDELAI,0,kaggle
KOTA BATU,2020-11,BERAS MEDIUM,0,kaggle
KOTA BATU,2020-11,BERAS PREMIUM,0,kaggle
KOTA BATU,2020-11,GABAH KERING GILING,0,kaggle
KOTA BATU,2020-11,GABAH KERING PANEN,0,kaggle
KOTA BATU,2020-11,JAGUNG PIPIL KERING,0,kaggle
KOTA BATU,2020-11,KEDELAI,0,kaggle
KABUPATEN PACITAN,2020-12,BERAS MEDIUM,8500,kaggle
KABUPATEN PACITAN,2020-12,BERAS PREMIUM,10958,kaggle
KABUPATEN PACITAN,2020-12,GABAH KERING GILING,5500,kaggle
KABUPATEN PACITAN,2020-12,GABAH KERING PANEN,4367,kaggle
KABUPATEN PACITAN,2020-12,JAGUNG PIPIL KERING,4000,kaggle
KABUPATEN PACITAN,2020-12,KEDELAI,0,kaggle
KABUPATEN PONOROGO,2020-12,BERAS MEDIUM,8700,kaggle
KABUPATEN PONOROGO,2020-12,BERAS PREMIUM,10500,kaggle
KABUPATEN PONOROGO,2020-12,GABAH KERING GILING,5294,kaggle
KABUPATEN PONOROGO,2020-12,GABAH KERING PANEN,4681,kaggle
KABUPATEN PONOROGO,2020-12,JAGUNG PIPIL KERING,4198,kaggle
KABUPATEN PONOROGO,2020-12,KEDELAI,0,kaggle
KABUPATEN TRENGGALEK,2020-12,BERAS MEDIUM,8300,kaggle
KABUPATEN TRENGGALEK,2020-12,BERAS PREMIUM,8769,kaggle
KABUPATEN TRENGGALEK,2020-12,GABAH KERING GILING,5281,kaggle
KABUPATEN TRENGGALEK,2020-12,GABAH KERING PANEN,4400,kaggle
KABUPATEN TRENGGALEK,2020-12,JAGUNG PIPIL KERING,4169,kaggle
KABUPATEN TRENGGALEK,2020-12,KEDELAI,6095,kaggle
KABUPATEN TULUNGAGUNG,2020-12,BERAS MEDIUM,8587,kaggle
KABUPATEN TULUNGAGUNG,2020-12,BERAS PREMIUM,9462,kaggle
KABUPATEN TULUNGAGUNG,2020-12,GABAH KERING GILING,5401,kaggle
KABUPATEN TULUNGAGUNG,2020-12,GABAH KERING PANEN,4472,kaggle
KABUPATEN TULUNGAGUNG,2020-12,JAGUNG PIPIL KERING,4275,kaggle
KABUPATEN TULUNGAGUNG,2020-12,KEDELAI,0,kaggle
KOTA BLITAR,2020-12,BERAS MEDIUM,8350,kaggle
KOTA BLITAR,2020-12,BERAS PREMIUM,9280,kaggle
KOTA BLITAR,2020-12,GABAH KERING GILING,5492,kaggle
KOTA BLITAR,2020-12,GABAH KERING PANEN,4504,kaggle
KOTA BLITAR,2020-12,JAGUNG PIPIL KERING,4122,kaggle
KOTA BLITAR,2020-12,KEDELAI,0,kaggle
KOTA KEDIRI,2020-12,BERAS MEDIUM,9023,kaggle
KOTA KEDIRI,2020-12,BERAS PREMIUM,10750,kaggle
KOTA KEDIRI,2020-12,GABAH KERING GILING,5750,kaggle
KOTA KEDIRI,2020-12,GABAH KERING PANEN,4850,kaggle
KOTA KEDIRI,2020-12,JAGUNG PIPIL KERING,4300,kaggle
KOTA KEDIRI,2020-12,KEDELAI,6800,kaggle
KOTA MALANG,2020-12,BERAS MEDIUM,9550,kaggle
KOTA MALANG,2020-12,BERAS PREMIUM,10494,kaggle
KOTA MALANG,2020-12,GABAH KERING GILING,5800,kaggle
KOTA MALANG,2020-12,GABAH KERING PANEN,4900,kaggle
KOTA MALANG,2020-12,JAGUNG PIPIL KERING,3930,kaggle
KOTA MALANG,2020-12,KEDELAI,6231,kaggle
KABUPATEN LUMAJANG,2020-12,BERAS MEDIUM,9388,kaggle
KABUPATEN LUMAJANG,2020-12,BERAS PREMIUM,10878,kaggle
KABUPATEN LUMAJANG,2020-12,GABAH KERING GILING,5548,kaggle
KABUPATEN LUMAJANG,2020-12,GABAH KERING PANEN,4550,kaggle
KABUPATEN LUMAJANG,2020-12,JAGUNG PIPIL KERING,4156,kaggle
KABUPATEN LUMAJANG,2020-12,KEDELAI,0,kaggle
KABUPATEN JEMBER,2020-12,BERAS MEDIUM,9300,kaggle
KABUPATEN JEMBER,2020-12,BERAS PREMIUM,10740,kaggle
KABUPATEN JEMBER,2020-12,GABAH KERING GILING,5490,kaggle
KABUPATEN JEMBER,2020-12,GABAH KERING PANEN,4490,kaggle
KABUPATEN JEMBER,2020-12,JAGUNG PIPIL KERING,4140,kaggle
KABUPATEN JEMBER,2020-12,KEDELAI,0,kaggle
KABUPATEN BANYUWANGI,2020-12,BERAS MEDIUM,9200,kaggle
KABUPATEN BANYUWANGI,2020-12,BERAS PREMIUM,10000,kaggle
KABUPATEN BANYUWANGI,2020-12,GABAH KERING GILING,5500,kaggle
KABUPATEN BANYUWANGI,2020-12,GABAH KERING PANEN,4616,kaggle
KABUPATEN BANYUWANGI,2020-12,JAGUNG PIPIL KERING,3863,kaggle
KABUPATEN BANYUWANGI,2020-12,KEDELAI,6701,kaggle
KABUPATEN BONDOWOSO,2020-12,BERAS MEDIUM,9525,kaggle
KABUPATEN BONDOWOSO,2020-12,BERAS PREMIUM,11250,kaggle
KABUPATEN BONDOWOSO,2020-12,GABAH KERING GILING,5575,kaggle
KABUPATEN BONDOWOSO,2020-12,GABAH KERING PANEN,4569,kaggle
KABUPATEN BONDOWOSO,2020-12,JAGUNG PIPIL KERING,3863,kaggle
KABUPATEN BONDOWOSO,2020-12,KEDELAI,0,kaggle
KABUPATEN SITUBONDO,2020-12,BERAS MEDIUM,9560,kaggle
KABUPATEN SITUBONDO,2020-12,BERAS PREMIUM,10434,kaggle
KABUPATEN SITUBONDO,2020-12,GABAH KERING GILING,5700,kaggle
KABUPATEN SITUBONDO,2020-12,GABAH KERING PANEN,4630,kaggle
KABUPATEN SITUBONDO,2020-12,JAGUNG PIPIL KERING,4050,kaggle
KABUPATEN SITUBONDO,2020-12,KEDELAI,0,kaggle
KOTA PROBOLINGGO,2020-12,BERAS MEDIUM,9268,kaggle
KOTA PROBOLINGGO,2020-12,BERAS PREMIUM,10343,kaggle
KOTA PROBOLINGGO,2020-12,GABAH KERING GILING,5588,kaggle
KOTA PROBOLINGGO,2020-12,GABAH KERING PANEN,4600,kaggle
KOTA PROBOLINGGO,2020-12,JAGUNG PIPIL KERING,4045,kaggle
KOTA PROBOLINGGO,2020-12,KEDELAI,6500,kaggle
KOTA PASURUAN,2020-12,BERAS MEDIUM,9400,kaggle
KOTA PASURUAN,2020-12,BERAS PREMIUM,9850,kaggle
KOTA PASURUAN,2020-12,GABAH KERING GILING,5488,kaggle
KOTA PASURUAN,2020-12,GABAH KERING PANEN,4525,kaggle
KOTA PASURUAN,2020-12,JAGUNG PIPIL KERING,4175,kaggle
KOTA PASURUAN,2020-12,KEDELAI,0,kaggle
KABUPATEN SIDOARJO,2020-12,BERAS MEDIUM,9000,kaggle
KABUPATEN SIDOARJO,2020-12,BERAS PREMIUM,10800,kaggle
KABUPATEN SIDOARJO,2020-12,GABAH KERING GILING,4618,kaggle
KABUPATEN SIDOARJO,2020-12,GABAH KERING PANEN,4164,kaggle
KABUPATEN SIDOARJO,2020-12,JAGUNG PIPIL KERING,0,kaggle
KABUPATEN SIDOARJO,2020-12,KEDELAI,0,kaggle
KOTA MOJOKERTO,2020-12,BERAS MEDIUM,9000,kaggle
KOTA MOJOKERTO,2020-12,BERAS PREMIUM,10000,kaggle
